"आज काहीतरी वेगळं वाटत होतं, आणि ते मनातून जात नव्हतं. जणू काहीतरी चुकतंय असं सतत वाटत होतं, पण नेमकं काय ते मला कळत नव्हतं. कदाचित परीक्षेचा ताण आहे, किंवा हा विचार की एवढं मेहनत करूनही पुरेसं होईल की नाही. अभ्यासावर लक्ष केंद्रित करायचा प्रयत्न केला, पण या विचारांनी सतत विचलित केलं. मला हे अजिबात आवडत नाही— असं वाटणं की काहीतरी वाईट होणार आहे, जरी त्यासाठी कुठलाही ठोस कारण नसला तरी. स्वतःला समजावण्याचा प्रयत्न केला की मी जे करू शकते ते करत आहे, पण तरीही मनात तेच विचार घोळत राहिले. मध्ये थोडा वेळ स्वयंपाक केला, जे मला शांत करतं, पण तरीही तो अस्वस्थपणा कुठेतरी टिकून राहिला. आशा आहे की ही भावना लवकर जाईल, कारण स्वतःच्या विचारांशीच सतत लढणं खूप थकवणारं आहे.
","15,16"
"आज खूप विचित्र वाटत होतं. सकाळी उठल्यापासूनच एक अनामिक अस्वस्थता होती, जणू काहीतरी चुकीचं होणार आहे. काय आणि का वाटतंय तेही नीट कळत नव्हतं, पण ते सतत मनाच्या कुठेतरी चालू होतं. मी study schedule फॉलो करायचा प्रयत्न केला, पण त्या भीतीमुळे properly concentrateच करता येईना. ब्रेक घेतला तरी डोक्यात worst-case scenarios येत होते—exam मध्ये सगळं विसरलो तर? काहीतरी चुकलं तर? एवढं effort घेतलंय, पण त्याचा काहीच उपयोग नाही झाला तर?माझं मलाच कळतंय की मी स्वतःवर खूप जास्त pressure टाकतेय, पण हे विचार control करणं सोपं नाहीये. संध्याकाळी relax होण्यासाठी yoga केली, पण तरीही मन शांत झालं नाही. मला माहिती आहे की मी मेहनत घेत आहे, आणि deep down मला वाटतं की मी यातून नक्कीच पुढे जाईन. पण काही दिवस असतात जेव्हा भीती माझ्या confidence पेक्षा जास्त वाटते. कदाचित मला स्वतःला आठवण करून द्यायची गरज आहे की मी इथपर्यंत पोहोचलेय, आणि तेच खूप मोठी गोष्ट आहे.
",16
"आत्ता सगळं थोडं जास्तच overwhelming वाटतंय. कॉलेजमध्ये सगळं ठीक आहे, पण घरी आर्थिक स्थितीचा विचार केला की नेहमीच स्ट्रेस होतो. बाबा सतत सांगत असतात की परिस्थिती खूपच तंग आहे, आणि मला असं वाटतं की मला कसेतरी मदत करायचं आहे. आता केवळ चांगले मार्क्स मिळवणं हवं नाही. असं वाटतं की मलाच काहीतरी मार्ग शोधावा लागेल आणि मला खात्री नाही की मी ते करू शकते का. जेव्हा मी काहीतरी दुसरं लक्ष केंद्रित करण्याचा प्रयत्न करते, तेव्हा तीच चिंता माझ्या मनात येते. गोष्टी सुधारतील का? मी काहीतरी योगदान देऊ शकेन का? तो प्रेशर खूपच जास्त आहे. एक प्रकारचा अस्वस्थतेचा अनुभव आहे, जणू काही वाईट गोष्ट अगदी जवळच आहे. मी स्वतःला सांगते की रिलॅक्स हो, पण हे खूप अवघड आहे, कारण परिस्थितीमध्ये इतकी अनिश्चितता आहे.
",12
"आज मी नीट लक्ष केंद्रीत करू शकलो नाही. क्लासमधून हळूहळू माझं मन घरातील परिस्थिती सुधारण्याच्या विचारात जातंय. बाबा पैसेवर सतत केलेल्या आठवणीमुळे मला खूप स्ट्रेस आला. शेवटी, काही मित्रांवर चिडलो आणि त्यांना ते जरा आश्चर्यकारक वाटलं. कसं काय झालं हेच समजत नाही की छोट्या गोष्टीवर इतकं गुस्सावाटे काम का केलं. कदाचित मला असं वाटतं की मी सापडले आहे, जणू काही कुटुंबावर पडलेलं आर्थिक ओझं मला कधीही सुटत नाही. इच्छा आहे की मी आणखी काही करू शकेन, पण सध्या असं वाटतं की जे काही मी करीन, ते कधीच पुरेसं नाही.
",15
"आज एक असं दिवस होता, जिथे माझं मन शांत करता आलं नाही. मला सतत कल्पना येत होती की जर आम्ही आर्थिक परिस्थिती सुधारू शकले नाही, तर काय होईल. जर आम्ही बिल्स भरू शकले नाही तर? जर सगळं गमावलं तर? माहीत आहे, हे किती हास्यास्पद आहे, पण मला विचार थांबवता येत नाही. अगदी छोट्या गोष्टीवरही मी चिडले – जसं की माझ्या रूममेटने विचार न करता माझी गिटार उचलली. माहीत आहे, ते काही मोठं नाही, पण असं वाटत होतं की सगळं काही जणू एकत्रच एकाच वेळी येत आहे. मला भीती वाटते की जर मी लवकर काहीतरी केलं नाही, तर काही वाईट गोष्ट घडेल.
",16
"आज खूप शांत दिवस गेला. काही मोठ्या चिंता किंवा स्ट्रेस नव्हता. खरंतर, मी जास्त वेळ फाइनान्स आणि नवीन ट्रेंड्सबद्दल वाचत होतो, ज्यामुळे थोडं आराम मिळालं. आज दुपारी लांब बाइक राइड केली आणि बाहेर फिरायला खूप चांगलं वाटलं, सगळ्या प्रेशरपासून थोडं दूर. कधी कधी वाटतं की कदाचित मी सगळं जास्त विचारात घेत आहे. घरी सध्या काही मोठं संकट नाही, पण माझं मन अजूनही वेगवेगळ्या वाईट परिस्थितींची कल्पन करतं. तरीही, आज एक नॉर्मल दिवस होता – काही विशेष चिंतेचं कारण नाही.
",0
"आज खरंच माझा कंट्रोल गेला. माझे आईवडील ज्या कर्जाच्या विषयावर बोलत होते, तेच मला पूर्णपणे अस्वस्थ करून गेलं. ते कर्ज घेण्याबद्दल अनिश्चित होते, आणि ते ऐकून मी चिडलोच. असं वाटतं की आम्ही सतत या चक्रात अडकले आहे, आणि ते खूप frustrate करणारं आहे. अनिश्चितता, कधी आणि कसे गोष्टी सुधारतील याचं ठरवू न शकणं, त्यामुळे मी तणावात आहे. मी सतत कल्पना करत राहतो की आम्ही या परिस्थितीपासून बाहेर पडू शकणार नाही, आणि याचा विचार केल्यावर मला भीती वाटते. मला मदत करायचं आहे, पण मी अगदी अशक्त आणि बेअक्ली वाटतो.
","12,15,16"
"माझं असं वाटलं होतं की मी सुधारतोय, पण आज पुन्हा ती भीती आली. जर आर्थिक दबाव आणखी वाढला तर? जर आम्हाला जगण्यासाठी काही गोष्टी विकाव्या लागल्या तर? हे अनियंत्रित भय आहे, पण मी ते गळून टाकू शकत नाही. क्लासमध्येच मी खूप बेचैन झालो आणि एक मिनिटासाठी बाहेर जावं लागलं. मनात खूप प्रेशर जमा होत आहे, आणि मी त्यापासून सुटका करू शकत नाही. हे सगळं काहीतरी प्रभावित करतं — अगदी मला आवडणार्या गोष्टींचं आनंद घेण्याची क्षमता. मला खूप राग येतो की हे नेहमीच माझ्या मनात आहे, पण असं वाटतं की याचा काही उपाय नाही.
",16
"आज पुन्हा एकदा frustrate झालो. काही कारणाशिवाय, माझ्या भाऊवर चिडलो, फक्त तो त्याच्याच मर्जीने वागत होता. मला माहीत आहे की त्याची काहीच चुक नाही, पण घरी असलेली तणावाची स्थिती सगळं आणखी वाईट वाटवते. जेव्हा काही छोटं काहीतरी चुकतं, ते खूप वाढवून दिसतं. मला आवडेल की मी इतरांवर चिडण्याचं थांबवू शकले असते. मी असं वाटतं की मला सगळं व्यवस्थित करायचं आहे, आणि मी नेहमी विचार करत राहतो की मी पुरेसं करत नाही. एक असं भयानक असं भय आहे की काहीतरी लवकरच चुकणार आहे, आणि ते खूप overwhelming आहे. मला हे आवडत नाही की मी सगळं सहज सोडू शकत नाही.
","12,15"
"आज थोडा नॉर्मल दिवस होता, आणि त्याबद्दल आभारी आहे. मी सगळं विसरायला क्रिकेट मॅच पाहण्याचा प्रयत्न केला. थोडा आराम मिळाला, जरी काही तासांसाठी तरी घरातील आर्थिक चिंतांना विसरता आलं. कधी कधी असं वाटतं की मी फक्त पुढील वाईट गोष्टीची वाट पाहात आहे, पण आज इतका वाईट दिवस नव्हता. कदाचित मी काहीतरी घडण्याची आतुरतेने वाट पाहतोय, जे कदाचित होणारही नाही. हे विचित्र आहे की हे शांततेचे क्षण इतके चांगले वाटतात की जणू काही त्यानंतर काही भयानक घडणार आहे.
",0
"आज पुन्हा चिंता आली, पण मी तिच्यावर ताबा ठेवण्याचा प्रयत्न केला. पप्पा सांगत होते की परिस्थिती आणखी वाईट होऊ शकते, आणि मला पुन्हा ती नकारात्मक भावना येऊ लागली. मला ते आवडत नाही की मी या भावनेपासून सुटका करू शकत नाही, की काहीतरी वाईट घडणार आहे, जरी त्याला काही कारण नाही असं विश्वास ठेवण्याचं. असं वाटतं की ती भावना नेहमीच जवळ आहे, जणू काही तासात काही वाईट होईल. घरी आल्यावर थोडं चिडले – आईने शाळेबद्दल विचारायचं प्रयत्न केला, पण मला बोलायचं नाही. हे नेहमी असं ताणात राहणं खूप exhausting होतं.
","12,15,16"
"आज एक शांत दिवस होता. आज थोडं अधिक लक्ष केंद्रित करू शकलो, विशेषतः माझ्या अभ्यासावर. मी स्वतःला वारंवार आठवणी देण्याचा प्रयत्न करत होतो की मला वेळ आहे, मी अजूनही गोष्टींवर काम करत आहे, आणि ही प्रेशर माझ्या हातात आहे. मनातल्या या चिंतेच्या ढगांना नाकारणं कठीण आहे, पण आज मी एक एक पाऊल घेत जाऊन थोडं शांत राहण्याचा प्रयत्न केला. एक छोटं बाइक राइड घेतलं, जेणेकरून बाकीच्या चिंतांना थोडं बाजूला ठेवता येईल. मी फक्त पुढे ढकलत राहीन. आज काही मोठं मुद्दा नव्हता, फक्त शांत आणि केंद्रित राहण्याचा प्रयत्न.
",0
"आज मला सर्व गोष्टींमुळे चिडचिड झाली. छोट्या छोट्या गोष्टी, जसे की एक मित्राकडून संयुक्त खरेदीसाठी केलेली उशिराची पेमेंट, ती खूप खिळली. असं वाटतं की सगळं काही सध्या वाढून दिसतंय. मला फक्त घरातील पैशांची तंगीचं विचार चालू आहे, आणि प्रत्येक छोटी गोष्ट म्हणजे एक वैयक्तिक हल्ला वाटतो. मी सतत सर्वात वाईट परिस्थितींचा विचार करत राहतो, आणि मला तेव्हा घाबरणं आवडतं की पुढे काय होईल. मला इच्छा आहे की हे विचार थांबवू शकेन, पण ते नेहमीच तिथे असतात.
",15
"आज एक असं दिवस होता जिथे सगळं काही एकाच वेळी घडतंय असं वाटलं. आर्थिक ताण वाढत आहे, आणि माझं मन निरंतर चिंता करतंय. मला सतत असं वाटतं की मी या सगळ्या समस्यांना सोडवण्याचा मार्ग काढू शकतो का. भीती सतत वाढत आहे, जणू काही काहीतरी चुकीचं होईल. जरी मी लक्ष केंद्रित करण्याचा प्रयत्न करत असलो, तरी ती घाबरवणारी भावना तिथेच आहे, सगळं काही धुसर करतंय. मला चुकीचा पाऊल टाकण्याची आणि परिस्थिती आणखी वाईट करण्याची भीती आहे. मला काहीतरी उपाय शोधायचं आहे, पण कुठून सुरू करावं ते माहीत नाही.
","12,16"
"आज थोडा चांगला दिवस होता. मी माझ्या उद्दिष्टांवर लक्ष केंद्रित करत होतो, आणि स्वतःला आठवण देत होतो की मी गोष्टी सुधारू शकतो. दुपारी काही वित्तीय लेख वाचले, प्रेरणा मिळवण्याची आशा ठेवून. कधी कधी मला वाटतं की मी सगळं जास्त विचार करत आहे. भीती दूर ठेवणं कठीण आहे, विशेषतः जेव्हा मला माहीत आहे की घरात गोष्टी तशा नाहीत. मी सतत आशा करत असतो की लवकरच परिस्थिती सुधारेल, पण त्याचवेळी असं वाटतं की मी पुरेसं करत नाही. तरीही, आजचा दिवस मागच्या दिवसांपेक्षा हलका वाटला.
",0
"आज भीती पुन्हा परत आली, अगदी आधीच्यापेक्षा जास्त तीव्र. मला अपयशाची भीती वाटते, आणि जेव्हा घरातील आर्थिक मदतीची गरज असते, तेव्हा काहीच न करता बसण्याची भीती. मी सतत विचार करत राहतो की काही वाईट घडणार आहे, आणि मी त्याला थांबवू शकणार नाही. मला स्वतःवर राग येतो कारण मी योग्य उत्तरं नाही मिळवू शकत, आणि गोष्टी कशा सुधाराव्यात ते माहीत नाही. प्रत्येक क्षण असं वाटतं की काहीतरी मोठं होणार आहे, आणि त्यापासून सुटता येत नाही. हे दररोज असं कसं वाटतंय, याचं खूप थकलंय, पण मला नाही माहीत ते थांबवायचं कसं.
",15
"आज दुसरा असाच दिवस होता, जिथे मी चिंता सोडू शकत नव्हतो. मी कित्येक तास भविष्याबद्दल विचार करत होतो, कॉलेज संपल्यानंतर किती ताण येईल याचा विचार करत. काय होईल जर मी सर्व काही हाताळू शकले नाही? काय होईल जर माझा प्लॅन फेल झाला? अपयशाची भीती मनात कुरतडत राहते, आणि त्यामुळे सगळं काही खूप कठीण वाटतं. मला इच्छा आहे की मी ह्या विचारांपासून मुक्त होऊ शकेन, पण ते सतत परत येतात आणि मला स्वतःवर शंका येऊ लागतात. मला ह्या ताणाचा सामना कसा करावा हे कळायला हवं, पण सध्या असं वाटतं की यापेक्षा दुसरं काही उपाय नाही.
",16
"आज काही कळत नाहीये, पण दिवसभर खूप frustrating वाटलं. अगदी छोट्या-छोट्या गोष्टींनी irritation आलं. एक classmate चुकून माझं toolbox खाली पाडलं, आणि काही कळायच्या आधीच मी त्याच्यावर जोरात बोलून गेलो. नंतर guilt वाटलं, पण त्या क्षणी patience direct zero झाली. हे सध्या खूप वेळा होतंय, आणि मला ते अजिबात आवडत नाही. मी आधी असा नव्हतो. कदाचित मी थकलोय, किंवा काहीतरी वेगळंच चालू आहे जे मला समजत नाहीये. बस, हे असं react करायचं थांबवायचंय मला.
",15
"आज दिवस खरंच चांगला गेला. कधी-कधी असं वाटतं की हे moments rare असतात. काही तास workshop मध्ये घालवले, एक जुना engine repair करत होतो, आणि त्यातच पूर्ण बुडून गेलो. अशा वेळी सगळं काही बाजूला राहतं—फक्त मी, माझं काम, आणि समोर असलेली machine. हे feeling मला खूप आवडतं. कॉलेज संपल्यावर friends सोबत एक long bike ride केली, आणि ते refreshing वाटलं. वारा, speed, मोकळे रस्ते—हे सगळं मला free feel करायला लावतं. जर रोज असे दिवस असते तर किती भारी झालं असतं ना!
",0
"आज सकाळी उठल्यापासूनच विचित्र वाटत होतं, जसं काहीतरी वाईट होणार आहे. काही कारण नव्हतं, पण तो feeling काही जात नव्हता. Classes असो, lunch असो, काही केलं तरी ते मनातून जात नव्हतं. सतत worst-case scenarios डोक्यात येत होते—exams fail झाले तर? घरच्यांना काही झालं तर? Project mess up केला तर? हे सतत विचार करणं exhausting वाटतंय. स्वतःला distract करायचा प्रयत्न केला, पण काही फायदा नाही. हे constant चिंता वाटणं खरंच त्रासदायक आहे.",16
"आजचा दिवस ठीकठाक गेला. Classes manageable होत्या, आणि assignments वर पण थोडं काम advance मध्ये केलं. संध्याकाळी friends सोबत football खेळलो, आणि surprisingly, आज काहीही overthink केलं नाही. फक्त धावणं, पास करणं, goal करणं—त्या क्षणी फक्त तेच महत्वाचं होतं. Physical activity मुळे डोकं हलकं वाटतं, हे किती strange आहे ना? कदाचित हे रोजच्या routine मध्ये add करायला हवं. मला असेच आणखी दिवस हवेत, जेव्हा कसलेही unwanted विचार किंवा emotions डोक्यात येणार नाहीत.
",0
"आणखी एक rough day. आज पुन्हा छोट्या-छोट्या गोष्टींवर चिडायला लागलो. एक मित्राने माझं wrench घेतलं आणि वेळेवर परत दिलं नाही, आणि direct माझं patience सुटलं. मला कळत होतं की मी overreact करतोय, पण controlच होत नाहीये. माझा temper दिवसेंदिवस खराब होत चाललाय, आणि याचा परिणाम relationships वर होतोय. मला कुणालाही दूर ढकलायचं नाहीये, पण कधी कधी असं वाटतं की माझ्या डोक्यात नेमकं काय सुरू आहे हे कोणालाच समजत नाही… आणि प्रॉब्लेम म्हणजे मलाही समजत नाहीये. कसं तरी शांत राहायला शिकलं पाहिजे.",15
"आजचा दिवस फक्त स्वतःला busy ठेवण्यात गेला. जितका कमी विचार करायला वेळ मिळेल, तितकंच चांगलं. संध्याकाळभर garage मध्ये होतो, एक bike engine fix करत. Problem-solving मध्ये एक वेगळंच satisfaction असतं, जसं काही control हातात आहे. Machines ना ना तुम्हाला judge करायचं असतं, ना argument करायचं, ना disappointment द्यायचं. तुम्ही त्यांना fix करा, आणि त्या काम करतात. लोक पण एवढे simple असते तर किती बरं झालं असतं. बहुतेक मी जास्त वेळ इथे घालवायला हवा—हे एकमेव ठिकाण आहे जिथे माझ्या मनाला खरंच शांत वाटतं.
",0
"काय माहित, पण आज दिवसभर मनात एक अजब भीती बसली होती. असं वाटत होतं जणू माझं brain सतत काहीतरी वाईट होईल याचीच वाट बघतंय. सगळं नॉर्मल असताना पण डोक्यात विचारच सुरू—काहीतरी बिघडलं तर? Exams खराब गेले तर? आई-बाबांची अपेक्षा पूर्ण करू शकलो नाही तर? हे विचार काही थांबायचं नाव घेत नाहीत. खूप exhausting feel होतं, पण हे बंद करायचं तरी कसं? कधी कधी वाटतं की जर मेंदूला off-switch असता तर किती बरं झालं असतं.
",16
"आज काही खास घडलं नाही. Classes ठीक होत्या, workshop पण व्यवस्थित झालं, आणि सगळ्यात मोठी गोष्ट—माझं restless feeling आज जरा कमी झालं. शांतपणे कामावर focus करता आलं, विचारा-विचारीत उगाच मन अडकून राहिलं नाही. किती funny आहे ना? साधा, काहीही special नसलेला दिवससुद्धा किती मोठा relief वाटतोय. ना frustration, ना overthinking—फक्त normal feel झालं. हे पण एक achievementच आहे.",0
"आज परत माझं patience सुटलं. एक professor ने माझ्या project मध्ये झालेली एक चूक दाखवली, आणि मी feedback म्हणून accept करण्याऐवजी चिडलो. मी काही उद्धट बोललो नाही, पण आतून frustration वाढत चाललं होतं. असं का feel होतंय? माझ्या emotions सतत एका किनारीवर असतात, जसं कधीही फुटून बाहेर येतील. मला हे control करायला शिकायचंय, पण सुरुवात तरी कुठून करू?
",15
"आज एक long bike ride केली. कुठे जायचं, का जायचं, याचं काही कारण नव्हतं—फक्त मी, माझी bike, आणि रस्ता. खूप peaceful वाटलं. जितकं जास्त चालवत गेलो, तितकं डोकं हलकं होत गेलं. कदाचित ही माझी escape करण्याची पद्धत आहे, पण जर याने मन शांत राहत असेल, तर मग काही फरक पडत नाही. फक्त हे feeling कायम असावं असं वाटतं, असं काही मोजक्या क्षणांपुरतं नको.
",0
"आज पुन्हा एक दिवस जिथे माझे विचार मला शांत बसू देत नव्हते. सतत वाटत राहिलं—career mess केला तर? मी माझ्या goal साठी पुरेसा capable नसेल तर? माझा मेंदू का सतत स्वतःवर doubt घेतो? माहीत आहे की मला वर्तमानावर focus करायला पाहिजे, पण बोलायला जितकं सोपं वाटतं, तेवढं करायला नाही. कधीतरी स्वतःवर विश्वास ठेवता आला असता, तर किती बरं झालं असतं.
",16
"वाईट दिवस नव्हता. माझ्या project वर काही काम केलं, आणि एका मित्रालाही मदत केली. Productivity without overthinking—हे combination खूप rare आहे, पण आज ते जमलं. Irritated झालो नाही, उगाच फालतू विचार सुद्धा नाही. कदाचित आजचा दिवस ""success"" म्हणून mark करायला हवा. फक्त हे repeat कसं करायचं, हे अजून कळत नाही.
",0
"माहित नाही का, पण आज पूर्ण दिवस restless वाटत होतं. छोटी-छोटी गोष्टी खूप annoying वाटत होत्या—slow internet, background मध्ये चालणारा आवाज, लोक कसं बोलतायत ते सुद्धा. जणू सतत एक edge वर होतो, जणू कधीही स्फोट होईल असं. बाहेर काहीच react केलं नाही, पण आतून सगळं energy consume झालं. असं राहायचं नाहीये, पण काही दिवस मी काहीच control करू शकत नाही.
",15
"आज स्वतःला कामात गाडून टाकलं. जितकं कमी विचार करेन, तितकं जास्त शांत वाटतं. कदाचित हीच trick आहे—स्वतःला एवढं busy ठेवायचं, की overthinking ला वेळच मिळू नये. हे permanent solution नाहीये, पण आत्तासाठी तरी एवढंच काम करतंय. बाकी दिवसांपेक्षा आज जरा कमी overwhelming वाटलं, इतकं जरी मिळालं तरी ठीक आहे.
",0
"आज एकदम normal दिवस. ना जास्त विचार, ना काही emotion overload. फक्त college, workshop, आणि घर. उद्या ब्रेक घ्यायचा विचार करतोय—एक long ride करावी का? कारण bike वर असताना मला असं वाटत नाही की मी काहीतरी टाळतोय... फक्त free वाटतं. कदाचित एवढंच पुरेसं आहे.
",0
"आज कामावर खूप दमून आलो आहे. एक क्लायंट प्रेझेंटेशन होतं, एक सस्टेनेबल टाऊनशिप प्रोजेक्टवर, आणि ते चांगलं पार पडलं. पण तरीही, माझं मन तिथून उचलतंय—माझं शुगर लेव्हल. आज दोन वेळा चेक केलं, आणि दोन्ही वेळा ते थोडं अप असं होतं. काय झालं, समजत नाही, पण ते थोडं अस्वस्थ करतंय. कदाचित मी जास्त विचार करत असावं, पण असं वाटतं की जर मी यावर अधिक नियंत्रण ठेवले नाही, तर काहीतरी चुकू शकतं.मी नेहमीच माझ्या आहाराबद्दल डीसिप्लिन्ड राहिलो आहे, पण हल्ली असं वाटतं की ते पूर्ण वेळाचं काम बनलंय. प्रत्येक जेवण, प्रत्येक स्नॅक—माझ्या डोक्यात सतत एक गणित सुरू असतं. “आहे का हे योग्य?”, “हे जास्त आहे का?”, “किंवा कमी?” माझ्या ग्लुकोमीटरवरील संख्या माझ्या दिवसाचा पूर्ण ठराव करतात. काश, मी फक्त विचार न करता खाऊ शकलो असतो.आता मला काहीतरी विचित्र हवं आहे. कदाचित ह्या वीकेंडला एक ट्रेक प्लॅन करावा. बाहेर जाऊन फिरायला गेलं की माझं मन थोडं रिलॅक्स होतं.
",12
"आज एका सहकाऱ्याने ऑफिसमध्ये मिठाई आणली. सगळ्यांनी एक तुकडा घेतला आणि झिरझिरी आनंद घेतला, पण मी असे केलं की मला काही नको होतं. पण खरं सांगायचं तर, ते खाल्ल्याबद्दलच्या अपराधीपणाच्या भावनेला मी तोंड देऊ इच्छित नव्हतो.सर्वात वाईट भाग? मला चिडचिड झाली. हे त्यांचं दोष नाही की मला काळजी घ्यावी लागते.दुपारनंतर, मी एक ज्युनियर इंजिनियरवर साइट प्लॅनमधील एक छोटं चुका मुळे चिडून गेलो. ती काही मोठी गोष्ट नव्हती, पण मी खूप ताण घेतला. मला असं चिडून वागायला आवडत नाही. असं वाटतं की माझ्या शुगर लेव्हल्समुळे माझं मूड प्रभावित होतं का? किंवा कदाचित हे फक्त सतत सर्व काही नियंत्रित करायचं आणि त्या दबावाची frustration असावी.
",15
"आज चांगला दिवस होता. मी माझ्या कामावर लक्ष केंद्रित केलं, आणि आश्चर्यकारकपणे, माझं शुगर लेव्हल्स स्थिर होते. कोणतीही अनावश्यक चिंता, कोणतीही frustration—फक्त एक सामान्य दिवस. कदाचित मला स्वतःला आठवण करून द्यावी लागेल की प्रत्येक दिवस संघर्ष असणारच असं नाही.माझ्या वेळात, मी युरोपमध्ये स्मार्ट सिटी कॉन्सेप्ट्सवर रिसर्च सुरू केलं. त्यांच्या इन्फ्रास्ट्रक्चरमध्ये सस्टेनेबिलिटी कशी एकत्र केली जाते, हे खूपच आकर्षक आहे. ते पाहून, इथे काहीतरी त्याचं सारखं काम करण्याची उत्सुकता निर्माण झाली.
",0
"संपूर्ण दिवस एक विचित्र अस्वस्थता होती. काही खास कारण नव्हतं, फक्त एक कायमची चिंता होती. हे frustrating आहे कारण मी नक्कीच सांगू शकत नाही की असं का वाटतं. मागील आठवड्यातले माझे रिपोर्ट्स नॉर्मल होते. माझ्या आहारात काहीही मोठं बदल केलेले नाहीत. मग असं का वाटतं की काहीतरी वाईट होणार आहे?कदाचित हे फक्त माझ्या डोक्यात आहे. कदाचित ज्या complications चा मला डर आहे, त्याचंच अस्तित्व मनात ठराविक वेळेस येतं. काश, मी यावर विचार न करता, त्यापासून सुटून जाऊ शकलो असतो.","12,16"
"आज काम खूप व्यस्त होतं, पण खरंतर मला आज ते आवडलं. आम्ही एका ग्रीन हाऊसिंग प्रोजेक्टसाठी लेआउट फाइनल करत होतो, आणि त्यात इतका व्यस्त झालो की इतर सर्व गोष्टी विसरून गेलो, त्यात माझ्या आरोग्याच्या चिंता पण.अशा दिवसांमुळे मला लक्षात येतं की मी सिव्हिल इंजिनियर का बनलो होतो. लोकांच्या जीवनात सुधारणा घडवणारं स्पेस डिझाइन करणं हे खूप समाधान देणारं असतं.
",0
"आज माझ्या बाबांशी वाद झाला. त्याने साधारणपणे सांगितलं की मला ""माझ्या लाइफस्टाइलबद्दल जास्त काळजी घ्यायला हवी"" असं. माहीत आहे की त्याचा हेतू चांगला होता, पण मी सगळं योग्य करत आहे—रेग्युलर चेकअप्स, आहार नियंत्रण, व्यायाम. तरीही, त्याचं टिप्पणी मला खूप irritate केलं.जेव्हा लोक assume करतात की तुम्ही careless आहात फक्त म्हणून की तुम्हाला डायबिटीज आहे, तेव्हा खूप थकल्यासारखं वाटतं. खरंतर, मी माझ्या आरोग्याबद्दल एका सामान्य व्यक्तीपेक्षा जास्त विचार करतो.
",15
"शेवटी त्या ट्रेकला गेलो! ताजं हवे, चढाई, शिखरावरून दिसणारं दृश्य—हे सगळं मला अगदी हवं होतं. काही तासांसाठी, मी फक्त डायबिटीज असलेला माणूस नव्हतो. मी फक्त मी होतो.कोणतेही ग्लुकोज चेक्स, कोणतेही जास्त विचार, फक्त ट्रेकिंगचा थ्रिल. अशा दिवसांमुळे असं वाटतं की मी अजूनही सर्व काही नियंत्रित करू शकतो.
",0
"आज काम खूप गडबड होतं, आणि मी संपूर्ण दिवस तणावात होतो. प्रत्येक छोटी गोष्ट मला irritate करत होती—ऑफिसमधला आवाज, धीमे उत्तर, अगदी माझा लॅपटॉप काही सेकंदांसाठी फ्रिज झाल्यावरसुद्धा. असं वाटणं मला नक्कीच आवडत नाही.दुपारी मी शुगर लेव्हल्स चेक केल्या, आणि त्या थोड्या जास्त होत्या. कदाचित त्यामुळेच मी इतका irritate झालो. किंवा कदाचित मी फक्त थकलेलो आहे. काहीही असो, मला फक्त थोडं शांततेची गरज आहे.
",15
"आणखी एक सामान्य दिवस, धन्यवाद. काही विशेष चिंता नाही, काही irritability नाही—फक्त एक साधा, प्रोडक्टिव्ह वर्कडे. एका नवीन अर्बन डिझाइन प्रस्तावासाठी एक तपशीलवार विश्लेषण पूर्ण केलं. आरोग्याच्या चिंतेपासून बाहेर काहीतरी फोकस करायला खूप चांगलं वाटलं.माझ्या आयुष्यात असलेले अधिक असेच दिवस पाहिजे.
",0
"माझ्या मनात काहीतरी विचित्र भीती होती संपूर्ण संध्याकाळी. कामावर ठीक होतो, पण घरी आल्यानंतर, माझ्या मनात विचार सुरू झाले—""जर माझं शुगर रात्री अचानक कमी झालं तर? जर मी उठलोच नाही तर?"" माहीत आहे की हे अनार्जक वाटतं, पण भीती खरी होती.माझं ग्लुकोज चेक करावं लागलं, फक्त शांत होण्यासाठी. ते नॉर्मल होतं. तरीही, असं वाटतं होतं की काहीतरी वाईट होईल. माझ्या मेंदूने असं माझ्या सोबत वागायला मला आवडत नाही.
","12,16"
"आज एक सहकाऱ्यावर चिडलो. त्याने एक जोक केला की मी नेहमी ""माझ्या जेवणाचा गणित करतो."" माहीत आहे की त्याचा काहीही वाईट हेतू नव्हता, पण तरीही मला irritation झालं. मला थकलंय लोकांचं casual remarks ऐकून, जे समजत नाहीत की हेल्दी राहण्यासाठी किती मेहनत घ्यावी लागते.कदाचित मी जास्त प्रतिक्रिया दिली. पण काही दिवस, हे खरंच मनाला लागून जातं.
",15
"एक तटस्थ दिवस. काम, घर, रोजचं routine. काही अतिरिक्‍त भावना नाहीत, काही अनावश्यक विचार नाहीत. काश, सर्व दिवस इतके साधे असते.
",0
